x_coords,y_coords,z_coords
-13.830981854598178,-17.317779991885867,30.18865786262959
-14.451827440824689,-14.913719853661682,34.52445537209634
-14.073716214446586,-11.060183414292606,37.267117975171786
-12.724787466100564,-6.992206290887232,37.95323092678202
-10.738042200300248,-3.500261482493001,36.80487500610476
-8.520612138625697,-1.1831885112476606,34.59091902289659
-6.434306459822025,0.029478581365308454,32.03321103560481
-4.683595398769753,0.48893199777408514,29.5221198283105
-3.332143059214867,0.5194578899627145,27.192444691933535
-2.353906814573662,0.35179156450754034,25.065102559361463
-1.6843459485367822,0.11319894545827293,23.12402672061264
-1.2523328537432479,-0.1362239026189701,21.34632426912076
-0.9961971052764022,-0.37690688203907463,19.713170262344107
-0.8676568079722569,-0.6121599409327634,18.210540987993337
-0.8342026483822419,-0.8557157517253735,16.828178004726485
-0.8757931045553048,-1.1273542687791784,15.558534247095558
-0.9838509183149053,-1.4503246246098809,14.396621327705992
-1.157346051699336,-1.8534584705906996,13.340460803322944
-1.4054130279679924,-2.3698633504016504,12.39238006032608
-1.7434810824291882,-3.0425653709862166,11.5626148014169
-2.1957768728649136,-3.9259019708596963,10.870564065688264
-2.7951076766627563,-5.088955495087825,10.35671387180155
-3.5872608381920355,-6.609282363341619,10.097647450126713
-4.625574262341884,-8.5530109593936,10.222590997138045
-5.975908031403424,-11.03604677914489,10.932695599772009
-7.681712401537308,-14.013584738694083,12.544397682560948
-9.751013900540547,-17.20818965031961,15.500590284562392
-12.080367762266942,-19.995163728396548,20.20513261685025
-14.347489556123287,-21.19498316713073,26.611127203822655
-15.980929672418268,-19.52933454210558,33.660394652354725
-16.325192014554435,-14.936868084341162,39.16067177576236
-15.11881900457744,-8.694856938991371,41.51960661376511
-12.639108213303079,-2.9405721091248704,40.642774844904395
-9.556622684798926,0.8930660312403826,37.76696686390809
-6.553106227000895,2.8085481295897696,34.41584583146433
-4.01670875917726,3.47298617711574,31.285661970314447
-2.057501620381974,3.55051439210553,28.576709469459008
-0.618506720396395,3.4294373571346424,26.248729430694418
0.4160093799997292,3.3272878854455428,24.223501388127374
1.1689477132483326,3.344572174811136,22.439615274820486
1.7540300203500425,3.5250202188134856,20.859931162062907
2.2582847265223682,3.889387447928454,19.471087099365
2.7530443890158467,4.453222102146422,18.27541839824637
3.2960420795758436,5.2361440585476196,17.291954466337756
3.932064304928529,6.266647925929521,16.561422900430596
4.709123416000882,7.567217396081579,16.148105298721507
5.661260000708606,9.162242443187274,16.156485922865976
6.815309340538389,11.027206489469345,16.731587053792406
8.174684119871015,13.061663086610675,18.03339852814305
9.70834087656604,15.017581877228269,20.285517068899246
11.307753659570121,16.476955829501776,23.554862671032314
12.739313468168055,16.874257128006306,27.586296770219697
13.6935659929737,15.69197064644256,31.75211272729596
13.871074733127543,13.028153335496032,35.04546308649382
13.168982716747124,9.434901294523616,36.75301399754309
11.708138891127577,5.890353414295774,36.68234930419055
9.804111808215545,3.135022128237206,35.23219871538948
7.820784970242725,1.4201404528979948,33.0836184083496
6.030892616544042,0.5782351885732133,30.724360032427654
4.572774671697627,0.31587629407991813,28.423373066185093
3.4729257718501163,0.3798858495515189,26.27522621775826
2.7001421276542965,0.6122856716586882,24.297673162492817
2.1987116207634654,0.9248210545925903,22.482626620343712
1.9170318097224919,1.2798759279083662,20.81859672954159
1.8054079700716965,1.6758769605692287,19.296519580198634
1.831306033698127,2.12990108219856,17.911952491088545
1.9809929180790817,2.667605953665114,16.66586865580021
2.2457161582997185,3.3297127307624272,15.56660739028116
2.6355020404442193,4.160294547322649,14.632143730912217
3.169015696261153,5.21304042423644,13.898117777075374
3.8738565620414023,6.542796181816497,13.426739271249465
4.788445062191758,8.222822921246985,13.313889015459058
5.949798959754309,10.284109615371655,13.718381924532977
7.390604704200291,12.683132655703586,14.870996336285621
9.107660888015268,15.251494612909124,17.05177117933699
11.028806515949395,17.55133108622799,20.54658365360103
12.93038460230092,18.843871840400777,25.31711921993178
14.435653659768867,18.25265691213998,30.792895036670615
15.077304957982285,15.392475254555933,35.64393230762209
14.560339840297,10.831001880652947,38.55827594499916
12.935956261689117,6.056671329615213,38.98350566612439
10.606615034647037,2.288426808837977,37.40913645228783
8.102143161944614,-0.04554438051114085,34.811412565640424
5.818270403874992,-1.1565519473630652,31.99741377665724
3.950107465631612,-1.5130123299083895,29.345777406303228
2.5321529918697023,-1.4875745850213915,26.949690219140553
1.5106707085018747,-1.3222929921993245,24.79633606165363
0.8018301492969973,-1.1459411349837303,22.84910776586431
0.3156548013399739,-1.017060652288425,21.0752694756255
-0.01968576925396459,-0.957069115373836,19.450995378362713
-0.26307340042154354,-0.9701575595425712,17.959487536901836
-0.45633244609161394,-1.05752953806174,16.589234635779373
-0.6328904534262373,-1.220917758811705,15.331580051591354
-0.8168768104334102,-1.4691323489276527,14.180833543515913
-1.0312370478652049,-1.8167745619033133,13.13413360739285
-1.2959291473976515,-2.2896768522098965,12.192905757612682
-1.6357785362231543,-2.9228533681758733,11.365424641012789
-2.0796353642152545,-3.765134052579093,10.67002817978927
-2.6611630693765544,-4.88329352667173,10.14373038739754
-3.428012161763559,-6.350961962960961,9.856759237234407
-4.436191845532821,-8.253265275958187,9.927759850125465
-5.747299754898423,-10.687995278529627,10.548571699091543
-7.413230957797367,-13.623571518992454,12.03688081314371
-9.456383249844729,-16.861869975799074,14.817322626501802
-11.792749488377357,-19.80326276612298,19.348396374344574
-14.12974951579318,-21.343202022354184,25.65051201105509
-15.911116509860221,-20.124284002258406,32.827893490529284
-16.45947259841906,-15.724086593588535,38.76452028545192
-15.415800428424058,-9.335361189902052,41.60132388218299
-12.996325574838842,-3.3448619051491733,41.02962407579104
-9.886958144519033,0.7551795047234213,38.27553990089838
-6.8050650201358875,2.856875422468716,34.86993702166813
-4.17623188942242,3.627336212025527,31.670719108311737
-2.1291240215524674,3.7390134637655392,28.904616933945324
-0.6206631776077489,3.6256822916753113,26.541021659561842
0.4642719045177044,3.5185181532029293,24.495315561563803
1.2524082816927617,3.532060156328593,22.701178268335177
1.8662038924163806,3.7126352265673677,21.11911522740706
2.3890946675950766,4.084099087398363,19.7361352750949
2.901945102690304,4.658759085358302,18.552193558343784
3.461045847648078,5.456756298658481,17.58908301086721
4.113990069166497,6.502327622887047,16.88924824439905
4.907165605813229,7.815218922689606,16.519963944375245
5.871870086464506,9.411802214910404,16.588339161832742
7.033546659198368,11.253187494154094,17.235797657496075
8.388088109069562,13.223429936862509,18.6204191105783
9.898405835164194,15.059969521873285,20.9477139755776
11.435913201909514,16.343333030141054,24.2158161156315
12.766542577707865,16.513917849170713,28.15104400854986
13.594184519546069,15.187241380504117,32.06953226064574
13.657279996522618,12.484935421067226,35.062393813459565
12.88297248211636,8.998054123706206,36.49934321458953
11.41313130490807,5.6674187417578645,36.27123088610251
9.555949952224523,3.126124581469942,34.79274896183228
7.656330450662423,1.5583243462582543,32.684159771566186
5.958075539809402,0.8049996656644547,30.38565020499101
4.583913978722766,0.5825920305020257,28.14844034818192
3.5534515778469578,0.6698909526667419,26.054239885771484
2.837380487037836,0.9215368977601996,24.122711030509127
2.38377287836608,1.259179404791605,22.34870380041883
2.1459319884408488,1.650718536014582,20.724313787415312
2.0774112462095755,2.0997260586204662,19.244169024396125
2.1519304180975056,2.6255092367866686,17.907747919206123
2.3595943537987423,3.2573654966593732,16.7212129393706
2.694955176020392,4.040287232517727,15.700733587230665
3.1723092238957227,5.021814919848152,14.875359478403748
3.8140602990559582,6.256034773449295,14.298046814732167
4.647705002965654,7.784886418800229,14.054014186092909
5.713847061463297,9.670734756377282,14.278915630684544
7.040546967203724,11.910012517535348,15.16467896452844
8.625390575556903,14.337957755698259,16.955397511257043
10.423092315287786,16.624800878758965,19.917476344629417
12.261097081722806,18.14284765350675,24.122463842623464
13.826444228773653,18.116480169190304,29.174815847378706
14.704597491754622,15.98501588208503,34.05610672336295
14.540473689683074,12.198209136273785,37.408646609931566
13.312462967391205,7.67947970956858,38.538876993536924
11.291282852619346,3.7208438272311657,37.58466541652795
8.93440205481073,1.037981454515073,35.31990608772982
6.670924436271363,-0.38587035470484077,32.66269518404097
4.751792491664889,-0.941356475234292,30.035048548626648
3.2589762073220543,-1.0160303161115667,27.610959896767227
2.167645653777785,-0.8720684951970424,25.414022412520826
1.407236430383041,-0.6621774832523109,23.42056953706179
0.8996953344100749,-0.46045157259332553,21.601405946285006
0.5704821468781224,-0.2933702322347932,19.93256589906994
0.36510651641765074,-0.1656575922834374,18.396965968781085
0.24091852454305934,-0.0703401098506696,16.981387430390168
0.1706063807319359,0.0010840364571325367,15.675497112436467
0.13463768116634384,0.058432825685723465,14.470320862287142
0.1219249537915049,0.10939727832374908,13.357992235249908
0.12562477675060613,0.16112646847611037,12.331361321662765
0.14261055737811112,0.2199540484464956,11.383923035259286
0.1721403616160675,0.2923759145466607,10.509757927881772
0.21549884708350603,0.385744613684774,9.703541346932608
0.27564999253600336,0.5092347365769877,8.96058270157275
0.3576553608628864,0.6746614050485158,8.276967746426033
0.4691684666261975,0.8980163661650029,7.6501014808776855
0.6208839042230723,1.200334993199967,7.078677182181659
0.824658516339351,1.61346859500002,6.562815822768332
1.1010162868629005,2.180507146830456,6.11004017328723
1.4800218749775096,2.955586507080153,5.73587135312089
2.0006506754227797,4.006622235450324,5.474508158307333
2.7095284473235006,5.44878654908481,5.370270178506089
3.6719535185269887,7.409235860538532,5.537682062216791
4.975323862646594,10.00725602143475,6.194287638973007
6.711580430437309,13.322509340333111,7.681201484178526
8.962183147814821,17.3149600150285,10.56423433870821
11.690279894884975,21.38976667235208,15.528612482355683
14.631207795540483,24.175691189178583,23.086846868645424
17.113468019501713,23.511917180932922,32.44756180902025
18.145604568771912,18.07744118276825,40.79232775410853
17.0198993401657,9.8417153910256,44.84484435867182
14.021571206851933,1.835854819923628,43.9898022019023
10.09026814277974,-3.3361006473600847,40.265135859348284
6.238038325577092,-5.708772821771929,36.08566322905512
3.024476522085446,-6.402925954675595,32.51086257415991
0.5746081763549991,-6.385129459795099,29.691665679017408
-1.2053274281260584,-6.200759758962761,27.477029999507753
-2.4857908366077033,-6.103060619073608,25.697526487645664
-3.428104658253089,-6.192023005974741,24.25094619305583
-4.183426583413156,-6.502011184326333,23.083554795762627
-4.85137961634301,-7.031423939224562,22.191645647525906
-5.510533800193005,-7.76456419549747,21.59172557093369
-6.216594924077778,-8.673082202516678,21.320190921038204
-6.9916446117253095,-9.716442355774511,21.43506859153693
-7.846653535819884,-10.816272608901803,21.984994534052383
-8.760664102056742,-11.854301223048747,23.011713242466843
-9.679179111329105,-12.660866386647308,24.51926029824679
-10.51635736433842,-13.048843624366567,26.401327848166463
-11.163724596713296,-12.840648383794901,28.448715014316033
-11.49757658310928,-11.999291594257391,30.33042153246064
-11.443748028939154,-10.621308457295163,31.74170962427425
-11.000794232647428,-8.925350764718193,32.473351351792935
-10.23037053349314,-7.242142323899205,32.45717262432167
-9.255892731409137,-5.8178236312788965,31.785896908668942
-8.21664148141918,-4.798179657314428,30.66402075236574
-7.241816433087891,-4.1933533826929015,29.30189056543466
-6.412418154655346,-3.962617863237315,27.83644328177336
-5.7779398015062124,-4.025483112605789,26.38141937631248
-5.354672998357414,-4.285419663223886,25.014787803108902
-5.1325313101348575,-4.718160947967179,23.767592314349795
-5.101967888023095,-5.301462388119848,22.675812396881703
-5.248162881718363,-6.029030996635619,21.77503461856728
-5.562189135237886,-6.90250963529431,21.106896658407774
-6.0457468690483,-7.91765430472476,20.722391230754948
-6.688605785777217,-9.056293360988267,20.684844830964554
-7.467970498511852,-10.284229299632626,21.065070333398275
-8.361665360310255,-11.510553349276762,21.92913491707748
-9.328490757698884,-12.576081983691065,23.33150049701039
-10.28317352383728,-13.288394759147874,25.22006052860127
-11.099528864101421,-13.425401158378959,27.429346731802273
-11.643838578412602,-12.838687780183696,29.656107864063294
-11.7912261719815,-11.577741890156432,31.503461052874705
-11.49976258214859,-9.820416966922593,32.68046034570663
-10.801263225925746,-7.907682053444644,33.02671058086247
-9.811746265613479,-6.186845715753174,32.579668732867596
-8.68337736720272,-4.871906400197193,31.527716024842555
-7.573396282634012,-4.035827020339621,30.139840403758782
-6.593394776157945,-3.6297087867659403,28.593568334087127
-5.808972877951261,-3.5761662311304008,27.022075253009703
-5.24991321450507,-3.7572322176169335,25.521855610005282
-4.908536262607704,-4.121987218499915,24.132012452766872
-4.772582331843577,-4.642353746888186,22.884369055878796
-4.825769344473323,-5.3070979563616465,21.810504032208446
-5.053930933562573,-6.120093576776661,20.945760142020823
-5.458434362860971,-7.085284060416232,20.333527843169605
